STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,eng_pow,Engine power,gear,Fishing gears,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,NR,Number,TOTAL,Total,TRW,Trawls,EL,Greece,2009,,324,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,NR,Number,TOTAL,Total,TRW,Trawls,EL,Greece,2010,,319,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,NR,Number,TOTAL,Total,TRW,Trawls,EL,Greece,2011,,314,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,NR,Number,TOTAL,Total,TRW,Trawls,EL,Greece,2012,,301,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,NR,Number,TOTAL,Total,TRW,Trawls,EL,Greece,2013,,290,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,NR,Number,TOTAL,Total,TRW,Trawls,EL,Greece,2014,,287,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,NR,Number,TOTAL,Total,TRW,Trawls,EL,Greece,2015,,255,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,NR,Number,TOTAL,Total,TRW,Trawls,EL,Greece,2016,,255,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,NR,Number,TOTAL,Total,TRW,Trawls,EL,Greece,2017,,253,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,NR,Number,TOTAL,Total,TRW,Trawls,EL,Greece,2018,,252,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,NR,Number,TOTAL,Total,TRW,Trawls,EL,Greece,2019,,251,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,NR,Number,TOTAL,Total,TRW,Trawls,EL,Greece,2020,,250,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,NR,Number,TOTAL,Total,TRW,Trawls,EL,Greece,2021,,250,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,NR,Number,TOTAL,Total,TRW,Trawls,EL,Greece,2022,,238,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,NR,Number,TOTAL,Total,TRW,Trawls,EL,Greece,2023,,237,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,NR,Number,TOTAL,Total,TRW,Trawls,EL,Greece,2024,,231,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,NR,Number,TOTAL,Total,TRW,Trawls,ES,Spain,1990,,3089,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,NR,Number,TOTAL,Total,TRW,Trawls,ES,Spain,1991,,2941,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,NR,Number,TOTAL,Total,TRW,Trawls,ES,Spain,1992,,2819,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,NR,Number,TOTAL,Total,TRW,Trawls,ES,Spain,1993,,2690,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,NR,Number,TOTAL,Total,TRW,Trawls,ES,Spain,1994,,2610,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,NR,Number,TOTAL,Total,TRW,Trawls,ES,Spain,1995,,2490,,,,,
dataflow,ESTAT:FISH_FLEET_GP(1.0),Fishing fleet by type of gear and engine power,A,Annual,NR,Number,TOTAL,Total,TRW,Trawls,ES,Spain,1996,,2350,,,,,
